"","file_das","line_num","Cruise","Event","DateTime_UTC","Lat","Lon","Mode","OnEffort","EffortDot","EffType","SpdKt","Bft","SegID"
"243","DASALL2024 (8).das",243,1652,"*",2024-07-25 21:05:01,34.0906666666667,-121.175333333333,"C",TRUE,TRUE,"S",10,5,5
"244","DASALL2024 (8).das",244,1652,"*",2024-07-25 21:07:01,34.096,-121.176833333333,"C",TRUE,TRUE,"S",10,5,5
"245","DASALL2024 (8).das",245,1652,"*",2024-07-25 21:09:01,34.1011666666667,-121.178333333333,"C",TRUE,TRUE,"S",10,5,5
"246","DASALL2024 (8).das",246,1652,"*",2024-07-25 21:11:01,34.1065,-121.18,"C",TRUE,TRUE,"S",10,5,5
"247","DASALL2024 (8).das",247,1652,"*",2024-07-25 21:13:01,34.1118333333333,-121.1815,"C",TRUE,TRUE,"S",10,5,5
"248","DASALL2024 (8).das",248,1652,"*",2024-07-25 21:15:01,34.117,-121.183,"C",TRUE,TRUE,"S",10,5,5
"249","DASALL2024 (8).das",249,1652,"*",2024-07-25 21:17:01,34.1223333333333,-121.1845,"C",TRUE,TRUE,"S",10,5,5
"250","DASALL2024 (8).das",250,1652,"*",2024-07-25 21:19:01,34.1276666666667,-121.186,"C",TRUE,TRUE,"S",10,5,5
"251","DASALL2024 (8).das",251,1652,"*",2024-07-25 21:21:01,34.1328333333333,-121.187666666667,"C",TRUE,TRUE,"S",10,5,5
"252","DASALL2024 (8).das",252,1652,"*",2024-07-25 21:23:01,34.1366666666667,-121.189166666667,"C",TRUE,TRUE,"S",10,5,5
"253","DASALL2024 (8).das",253,1652,"S",2024-07-25 21:21:12,34.1376666666667,-121.189333333333,"C",TRUE,TRUE,"S",10,5,5
"254","DASALL2024 (8).das",254,1652,"A",2024-07-25 21:21:12,34.1376666666667,-121.189333333333,"C",TRUE,TRUE,"S",10,5,5
"255","DASALL2024 (8).das",255,1652,"1",2024-07-25 21:21:12,34.1376666666667,-121.189333333333,"C",TRUE,FALSE,"S",10,5,5
"256","DASALL2024 (8).das",256,1652,"2",2024-07-25 21:21:12,34.1376666666667,-121.189333333333,"C",TRUE,FALSE,"S",10,5,5
"257","DASALL2024 (8).das",257,1652,"3",2024-07-25 21:21:12,34.1376666666667,-121.189333333333,"C",TRUE,FALSE,"S",10,5,5
"258","DASALL2024 (8).das",258,1652,"4",2024-07-25 21:21:12,34.1376666666667,-121.189333333333,"C",TRUE,FALSE,"S",10,5,5
"259","DASALL2024 (8).das",259,1652,"E",2024-07-25 21:25:01,34.1383333333333,-121.1895,"C",TRUE,TRUE,"S",10,5,5
"268","DASALL2024 (8).das",268,1652,"R",2024-07-25 21:54:45,34.177,-121.2005,"C",TRUE,TRUE,"N",NA,NA,6
"269","DASALL2024 (8).das",269,1652,"P",2024-07-25 21:54:45,34.177,-121.2005,"C",TRUE,TRUE,"N",NA,NA,6
"270","DASALL2024 (8).das",270,1652,"V",2024-07-25 21:54:45,34.1771666666667,-121.2005,"C",TRUE,TRUE,"N",NA,5,6
"271","DASALL2024 (8).das",271,1652,"W",2024-07-25 21:54:45,34.1771666666667,-121.2005,"C",TRUE,TRUE,"N",NA,5,6
"272","DASALL2024 (8).das",272,1652,"N",2024-07-25 21:54:45,34.1771666666667,-121.2005,"C",TRUE,TRUE,"N",9.8,5,6
"273","DASALL2024 (8).das",273,1652,"*",2024-07-25 21:56:48,34.182,-121.202,"C",TRUE,TRUE,"N",9.8,5,6
"275","DASALL2024 (8).das",275,1652,"*",2024-07-25 22:00:48,34.1921666666667,-121.205166666667,"C",TRUE,TRUE,"N",9.8,5,6
"276","DASALL2024 (8).das",276,1652,"*",2024-07-25 22:02:48,34.1973333333333,-121.206666666667,"C",TRUE,TRUE,"N",9.8,5,6
"277","DASALL2024 (8).das",277,1652,"*",2024-07-25 22:04:48,34.2023333333333,-121.208333333333,"C",TRUE,TRUE,"N",9.8,5,6
"278","DASALL2024 (8).das",278,1652,"*",2024-07-25 22:06:48,34.2073333333333,-121.209833333333,"C",TRUE,TRUE,"N",9.8,5,6
"279","DASALL2024 (8).das",279,1652,"S",2024-07-25 22:05:03,34.2086666666667,-121.210333333333,"C",TRUE,TRUE,"N",9.8,5,6
"280","DASALL2024 (8).das",280,1652,"A",2024-07-25 22:05:03,34.2086666666667,-121.210333333333,"C",TRUE,TRUE,"N",9.8,5,6
"281","DASALL2024 (8).das",281,1652,"1",2024-07-25 22:05:03,34.2086666666667,-121.210333333333,"C",TRUE,FALSE,"N",9.8,5,6
"282","DASALL2024 (8).das",282,1652,"2",2024-07-25 22:05:03,34.2086666666667,-121.210333333333,"C",TRUE,FALSE,"N",9.8,5,6
"283","DASALL2024 (8).das",283,1652,"E",2024-07-25 22:05:41,34.2088333333333,-121.210333333333,"C",TRUE,TRUE,"N",9.8,5,6
"289","DASALL2024 (8).das",289,1652,"R",2024-07-25 22:45:48,34.2473333333333,-121.2155,"C",TRUE,TRUE,"N",NA,NA,7
"290","DASALL2024 (8).das",290,1652,"P",2024-07-25 22:45:48,34.2476666666667,-121.216166666667,"C",TRUE,TRUE,"N",NA,NA,7
"291","DASALL2024 (8).das",291,1652,"V",2024-07-25 22:45:48,34.2478333333333,-121.2165,"C",TRUE,TRUE,"N",NA,5,7
"292","DASALL2024 (8).das",292,1652,"W",2024-07-25 22:45:48,34.2478333333333,-121.2165,"C",TRUE,TRUE,"N",NA,5,7
"293","DASALL2024 (8).das",293,1652,"N",2024-07-25 22:45:48,34.2478333333333,-121.216666666667,"C",TRUE,TRUE,"N",9.2,5,7
"294","DASALL2024 (8).das",294,1652,"*",2024-07-25 22:48:15,34.2498333333333,-121.221,"C",TRUE,TRUE,"N",9.2,5,7
"295","DASALL2024 (8).das",295,1652,"*",2024-07-25 22:50:15,34.252,-121.226666666667,"C",TRUE,TRUE,"N",9.2,5,7
"296","DASALL2024 (8).das",296,1652,"S",2024-07-25 22:48:00,34.2535,-121.232333333333,"C",TRUE,TRUE,"N",9.2,5,7
"297","DASALL2024 (8).das",297,1652,"A",2024-07-25 22:48:00,34.2535,-121.232333333333,"C",TRUE,TRUE,"N",9.2,5,7
"298","DASALL2024 (8).das",298,1652,"1",2024-07-25 22:48:00,34.2535,-121.232333333333,"C",TRUE,FALSE,"N",9.2,5,7
"299","DASALL2024 (8).das",299,1652,"E",2024-07-25 22:52:15,34.2536666666667,-121.232833333333,"C",TRUE,TRUE,"N",9.2,5,7
"302","DASALL2024 (8).das",302,1652,"R",2024-07-25 22:54:00,34.2553333333333,-121.239166666667,"C",TRUE,TRUE,"S",NA,NA,8
"303","DASALL2024 (8).das",303,1652,"P",2024-07-25 22:54:00,34.2555,-121.239333333333,"C",TRUE,TRUE,"S",NA,NA,8
"304","DASALL2024 (8).das",304,1652,"V",2024-07-25 22:54:00,34.2555,-121.239666666667,"C",TRUE,TRUE,"S",NA,5,8
"305","DASALL2024 (8).das",305,1652,"W",2024-07-25 22:54:00,34.2555,-121.239666666667,"C",TRUE,TRUE,"S",NA,5,8
"306","DASALL2024 (8).das",306,1652,"N",2024-07-25 22:54:00,34.2556666666667,-121.239833333333,"C",TRUE,TRUE,"S",9.3,5,8
"307","DASALL2024 (8).das",307,1652,"*",2024-07-25 22:56:19,34.2571666666667,-121.245166666667,"C",TRUE,TRUE,"S",9.3,5,8
"308","DASALL2024 (8).das",308,1652,"*",2024-07-25 22:58:19,34.259,-121.251333333333,"C",TRUE,TRUE,"S",9.3,5,8
"309","DASALL2024 (8).das",309,1652,"*",2024-07-25 23:00:19,34.261,-121.257166666667,"C",TRUE,TRUE,"S",9.3,5,8
"310","DASALL2024 (8).das",310,1652,"P",2024-07-25 23:01:29,34.2623333333333,-121.261333333333,"C",TRUE,TRUE,"S",9.3,5,8
"311","DASALL2024 (8).das",311,1652,"*",2024-07-25 23:02:19,34.263,-121.263,"C",TRUE,TRUE,"S",9.3,5,8
"312","DASALL2024 (8).das",312,1652,"*",2024-07-25 23:04:19,34.2648333333333,-121.269,"C",TRUE,TRUE,"S",9.3,5,8
"313","DASALL2024 (8).das",313,1652,"V",2024-07-25 23:01:29,34.2653333333333,-121.270333333333,"C",TRUE,TRUE,"S",9.3,5,8
"314","DASALL2024 (8).das",314,1652,"W",2024-07-25 23:01:29,34.2653333333333,-121.270333333333,"C",TRUE,TRUE,"S",9.3,5,8
"315","DASALL2024 (8).das",315,1652,"N",2024-07-25 23:01:29,34.2653333333333,-121.270666666667,"C",TRUE,TRUE,"S",8.9,5,8
"316","DASALL2024 (8).das",316,1652,"*",2024-07-25 23:06:19,34.2666666666667,-121.274833333333,"C",TRUE,TRUE,"S",8.9,5,8
"317","DASALL2024 (8).das",317,1652,"*",2024-07-25 23:08:19,34.2685,-121.280666666667,"C",TRUE,TRUE,"S",8.9,5,8
"318","DASALL2024 (8).das",318,1652,"*",2024-07-25 23:10:19,34.2705,-121.286666666667,"C",TRUE,TRUE,"S",8.9,5,8
"320","DASALL2024 (8).das",320,1652,"*",2024-07-25 23:12:19,34.2725,-121.292333333333,"C",TRUE,TRUE,"S",8.9,5,8
"321","DASALL2024 (8).das",321,1652,"*",2024-07-25 23:14:19,34.2745,-121.298166666667,"C",TRUE,TRUE,"S",8.9,5,8
"322","DASALL2024 (8).das",322,1652,"*",2024-07-25 23:16:19,34.2765,-121.303833333333,"C",TRUE,TRUE,"S",8.9,5,8
"323","DASALL2024 (8).das",323,1652,"*",2024-07-25 23:18:19,34.2785,-121.309666666667,"C",TRUE,TRUE,"S",8.9,5,8
"324","DASALL2024 (8).das",324,1652,"*",2024-07-25 23:20:19,34.2805,-121.3155,"C",TRUE,TRUE,"S",8.9,5,8
"325","DASALL2024 (8).das",325,1652,"*",2024-07-25 23:22:19,34.2823333333333,-121.3215,"C",TRUE,TRUE,"S",8.9,5,8
"326","DASALL2024 (8).das",326,1652,"*",2024-07-25 23:24:19,34.2845,-121.327333333333,"C",TRUE,TRUE,"S",8.9,5,8
"327","DASALL2024 (8).das",327,1652,"*",2024-07-25 23:26:19,34.2865,-121.333,"C",TRUE,TRUE,"S",8.9,5,8
"328","DASALL2024 (8).das",328,1652,"*",2024-07-25 23:28:19,34.2886666666667,-121.338833333333,"C",TRUE,TRUE,"S",8.9,5,8
"329","DASALL2024 (8).das",329,1652,"*",2024-07-25 23:30:19,34.2903333333333,-121.344666666667,"C",TRUE,TRUE,"S",8.9,5,8
"330","DASALL2024 (8).das",330,1652,"*",2024-07-25 23:32:19,34.292,-121.350666666667,"C",TRUE,TRUE,"S",8.9,5,8
"332","DASALL2024 (8).das",332,1652,"*",2024-07-25 23:34:19,34.2938333333333,-121.356666666667,"C",TRUE,TRUE,"S",8.9,5,8
"334","DASALL2024 (8).das",334,1652,"*",2024-07-25 23:36:19,34.2955,-121.362666666667,"C",TRUE,TRUE,"S",8.9,5,8
"335","DASALL2024 (8).das",335,1652,"*",2024-07-25 23:38:19,34.2971666666667,-121.368833333333,"C",TRUE,TRUE,"S",8.9,5,8
"336","DASALL2024 (8).das",336,1652,"S",2024-07-25 23:39:08,34.299,-121.374666666667,"C",TRUE,TRUE,"S",8.9,5,8
"337","DASALL2024 (8).das",337,1652,"A",2024-07-25 23:39:08,34.299,-121.374666666667,"C",TRUE,TRUE,"S",8.9,5,8
"338","DASALL2024 (8).das",338,1652,"1",2024-07-25 23:39:08,34.299,-121.374666666667,"C",TRUE,FALSE,"S",8.9,5,8
"339","DASALL2024 (8).das",339,1652,"*",2024-07-25 23:40:19,34.299,-121.374666666667,"C",TRUE,TRUE,"S",8.9,5,8
"340","DASALL2024 (8).das",340,1652,"E",2024-07-25 23:39:42,34.2993333333333,-121.375166666667,"C",TRUE,TRUE,"S",8.9,5,8
"344","DASALL2024 (8).das",344,1652,"R",2024-07-25 23:53:06,34.3103333333333,-121.399333333333,"C",TRUE,TRUE,"S",NA,NA,9
"345","DASALL2024 (8).das",345,1652,"P",2024-07-25 23:53:06,34.3105,-121.399666666667,"C",TRUE,TRUE,"S",NA,NA,9
"346","DASALL2024 (8).das",346,1652,"V",2024-07-25 23:53:06,34.3113333333333,-121.402333333333,"C",TRUE,TRUE,"S",NA,5,9
"347","DASALL2024 (8).das",347,1652,"W",2024-07-25 23:53:06,34.3113333333333,-121.402333333333,"C",TRUE,TRUE,"S",NA,5,9
"348","DASALL2024 (8).das",348,1652,"N",2024-07-25 23:53:06,34.3113333333333,-121.4025,"C",TRUE,TRUE,"S",9.8,5,9
"349","DASALL2024 (8).das",349,1652,"*",2024-07-25 23:55:11,34.3121666666667,-121.405166666667,"C",TRUE,TRUE,"S",9.8,5,9
"350","DASALL2024 (8).das",350,1652,"*",2024-07-25 23:57:11,34.3141666666667,-121.411166666667,"C",TRUE,TRUE,"S",9.8,5,9
"351","DASALL2024 (8).das",351,1652,"P",2024-07-25 23:58:43,34.3156666666667,-121.4165,"C",TRUE,TRUE,"S",9.8,5,9
"352","DASALL2024 (8).das",352,1652,"*",2024-07-25 23:59:11,34.316,-121.417166666667,"C",TRUE,TRUE,"S",9.8,5,9
"353","DASALL2024 (8).das",353,1652,"*",2024-07-26 00:01:11,34.3178333333333,-121.423166666667,"C",TRUE,TRUE,"S",9.8,5,9
"354","DASALL2024 (8).das",354,1652,"*",2024-07-26 00:03:11,34.3196666666667,-121.429,"C",TRUE,TRUE,"S",9.8,5,9
"355","DASALL2024 (8).das",355,1652,"V",2024-07-25 23:58:43,34.321,-121.433333333333,"C",TRUE,TRUE,"S",9.8,5,9
"356","DASALL2024 (8).das",356,1652,"W",2024-07-25 23:58:43,34.321,-121.433333333333,"C",TRUE,TRUE,"S",9.8,5,9
"357","DASALL2024 (8).das",357,1652,"N",2024-07-25 23:58:43,34.321,-121.4335,"C",TRUE,TRUE,"S",9.3,5,9
"358","DASALL2024 (8).das",358,1652,"E",2024-07-25 23:58:43,34.3211666666667,-121.433666666667,"C",TRUE,TRUE,"S",9.3,5,9
"367","DASALL2024 (8).das",367,1652,"R",2024-07-26 00:21:10,34.333,-121.438666666667,"C",TRUE,TRUE,"S",NA,NA,10
"368","DASALL2024 (8).das",368,1652,"P",2024-07-26 00:21:10,34.3338333333333,-121.4415,"C",TRUE,TRUE,"S",NA,NA,10
"369","DASALL2024 (8).das",369,1652,"V",2024-07-26 00:21:10,34.3346666666667,-121.444333333333,"C",TRUE,TRUE,"S",NA,5,10
"370","DASALL2024 (8).das",370,1652,"W",2024-07-26 00:21:10,34.3346666666667,-121.444333333333,"C",TRUE,TRUE,"S",NA,5,10
"371","DASALL2024 (8).das",371,1652,"N",2024-07-26 00:21:10,34.3346666666667,-121.4445,"C",TRUE,TRUE,"S",9.6,5,10
"372","DASALL2024 (8).das",372,1652,"*",2024-07-26 00:23:16,34.3348333333333,-121.444833333333,"C",TRUE,TRUE,"S",9.6,5,10
"374","DASALL2024 (8).das",374,1652,"*",2024-07-26 00:25:16,34.3366666666667,-121.450833333333,"C",TRUE,TRUE,"S",9.6,5,10
"375","DASALL2024 (8).das",375,1652,"*",2024-07-26 00:27:16,34.3385,-121.457,"C",TRUE,TRUE,"S",9.6,5,10
"376","DASALL2024 (8).das",376,1652,"*",2024-07-26 00:29:16,34.3403333333333,-121.463,"C",TRUE,TRUE,"S",9.6,5,10
"377","DASALL2024 (8).das",377,1652,"*",2024-07-26 00:31:16,34.3418333333333,-121.469166666667,"C",TRUE,TRUE,"S",9.6,5,10
"378","DASALL2024 (8).das",378,1652,"*",2024-07-26 00:33:16,34.3435,-121.475333333333,"C",TRUE,TRUE,"S",9.6,5,10
"379","DASALL2024 (8).das",379,1652,"*",2024-07-26 00:35:16,34.3451666666667,-121.481333333333,"C",TRUE,TRUE,"S",9.6,5,10
"380","DASALL2024 (8).das",380,1652,"*",2024-07-26 00:37:16,34.3468333333333,-121.4875,"C",TRUE,TRUE,"S",9.6,5,10
"381","DASALL2024 (8).das",381,1652,"*",2024-07-26 00:39:16,34.3485,-121.493666666667,"C",TRUE,TRUE,"S",9.6,5,10
"382","DASALL2024 (8).das",382,1652,"p",2024-07-26 00:38:40,34.348,-121.491833333333,"C",TRUE,TRUE,"S",9.6,5,10
"384","DASALL2024 (8).das",384,1652,"*",2024-07-26 00:41:16,34.3501666666667,-121.499833333333,"C",TRUE,TRUE,"S",9.6,5,10
"385","DASALL2024 (8).das",385,1652,"P",2024-07-26 00:41:16,34.3503333333333,-121.500166666667,"C",TRUE,TRUE,"S",9.6,5,10
"386","DASALL2024 (8).das",386,1652,"V",2024-07-26 00:41:16,34.3503333333333,-121.500333333333,"C",TRUE,TRUE,"S",9.6,5,10
"387","DASALL2024 (8).das",387,1652,"W",2024-07-26 00:41:16,34.3503333333333,-121.500333333333,"C",TRUE,TRUE,"S",9.6,5,10
"388","DASALL2024 (8).das",388,1652,"N",2024-07-26 00:41:16,34.3505,-121.5005,"C",TRUE,TRUE,"S",9.9,5,10
"389","DASALL2024 (8).das",389,1652,"*",2024-07-26 00:43:16,34.352,-121.506166666667,"C",TRUE,TRUE,"S",9.9,5,10
"390","DASALL2024 (8).das",390,1652,"*",2024-07-26 00:45:16,34.3536666666667,-121.5125,"C",TRUE,TRUE,"S",9.9,5,10
"391","DASALL2024 (8).das",391,1652,"*",2024-07-26 00:47:16,34.3553333333333,-121.519,"C",TRUE,TRUE,"S",9.9,5,10
"392","DASALL2024 (8).das",392,1652,"*",2024-07-26 00:49:16,34.357,-121.5255,"C",TRUE,TRUE,"S",9.9,5,10
"393","DASALL2024 (8).das",393,1652,"E",2024-07-26 00:49:44,34.3578333333333,-121.5285,"C",TRUE,TRUE,"S",9.9,5,10
"402","DASALL2024 (8).das",402,1652,"R",2024-07-27 13:28:04,37.506,-125.594333333333,"C",TRUE,TRUE,"S",NA,NA,11
"403","DASALL2024 (8).das",403,1652,"P",2024-07-27 13:32:55,37.5176666666667,-125.592666666667,"C",TRUE,TRUE,"S",NA,NA,11
"404","DASALL2024 (8).das",404,1652,"V",2024-07-27 13:32:55,37.5265,-125.591333333333,"C",TRUE,TRUE,"S",NA,5,11
"405","DASALL2024 (8).das",405,1652,"W",2024-07-27 13:32:55,37.5265,-125.591333333333,"C",TRUE,TRUE,"S",NA,5,11
"406","DASALL2024 (8).das",406,1652,"N",2024-07-27 13:32:55,37.5266666666667,-125.591333333333,"C",TRUE,TRUE,"S",8.38,5,11
"408","DASALL2024 (8).das",408,1652,"*",2024-07-27 13:41:23,37.5358333333333,-125.59,"C",TRUE,TRUE,"S",8.38,5,11
"409","DASALL2024 (8).das",409,1652,"P",2024-07-27 13:42:20,37.5388333333333,-125.5895,"C",TRUE,TRUE,"S",8.38,5,11
"410","DASALL2024 (8).das",410,1652,"V",2024-07-27 13:42:20,37.5503333333333,-125.587833333333,"C",TRUE,TRUE,"S",8.38,5,11
"411","DASALL2024 (8).das",411,1652,"W",2024-07-27 13:42:20,37.5503333333333,-125.587833333333,"C",TRUE,TRUE,"S",8.38,5,11
"412","DASALL2024 (8).das",412,1652,"N",2024-07-27 13:42:20,37.5503333333333,-125.587833333333,"C",TRUE,TRUE,"S",8.86,5,11
"413","DASALL2024 (8).das",413,1652,"*",2024-07-27 13:51:23,37.5595,-125.5865,"C",TRUE,TRUE,"S",8.86,5,11
"414","DASALL2024 (8).das",414,1652,"*",2024-07-27 14:01:23,37.5838333333333,-125.583,"C",TRUE,TRUE,"S",8.86,5,11
"415","DASALL2024 (8).das",415,1652,"*",2024-07-27 14:11:23,37.6078333333333,-125.5805,"C",TRUE,TRUE,"S",8.86,5,11
"416","DASALL2024 (8).das",416,1652,"*",2024-07-27 14:21:23,37.6323333333333,-125.579166666667,"C",TRUE,TRUE,"S",8.86,5,11
"417","DASALL2024 (8).das",417,1652,"P",2024-07-27 14:23:09,37.637,-125.579166666667,"C",TRUE,TRUE,"S",8.86,5,11
"418","DASALL2024 (8).das",418,1652,"V",2024-07-27 14:23:09,37.6426666666667,-125.578833333333,"C",TRUE,TRUE,"S",8.86,5,11
"419","DASALL2024 (8).das",419,1652,"W",2024-07-27 14:23:09,37.6426666666667,-125.578833333333,"C",TRUE,TRUE,"S",8.86,5,11
"420","DASALL2024 (8).das",420,1652,"N",2024-07-27 14:23:09,37.6428333333333,-125.578833333333,"C",TRUE,TRUE,"S",9.48,5,11
"421","DASALL2024 (8).das",421,1652,"*",2024-07-27 14:31:23,37.6565,-125.578833333333,"C",TRUE,TRUE,"S",9.48,5,11
"422","DASALL2024 (8).das",422,1652,"*",2024-07-27 14:41:23,37.6806666666667,-125.578166666667,"C",TRUE,TRUE,"S",9.48,5,11
"423","DASALL2024 (8).das",423,1652,"*",2024-07-27 14:51:23,37.7043333333333,-125.575333333333,"C",TRUE,TRUE,"S",9.48,5,11
"424","DASALL2024 (8).das",424,1652,"*",2024-07-27 15:01:23,37.7285,-125.5715,"C",TRUE,TRUE,"S",9.48,5,11
"425","DASALL2024 (8).das",425,1652,"P",2024-07-27 15:01:17,37.729,-125.571333333333,"C",TRUE,TRUE,"S",9.48,5,11
"426","DASALL2024 (8).das",426,1652,"V",2024-07-27 15:01:17,37.7351666666667,-125.570333333333,"C",TRUE,TRUE,"S",9.48,5,11
"427","DASALL2024 (8).das",427,1652,"W",2024-07-27 15:01:17,37.7351666666667,-125.570333333333,"C",TRUE,TRUE,"S",9.48,5,11
"428","DASALL2024 (8).das",428,1652,"N",2024-07-27 15:01:17,37.7353333333333,-125.570333333333,"C",TRUE,TRUE,"S",8.67,5,11
"429","DASALL2024 (8).das",429,1652,"*",2024-07-27 15:11:23,37.7518333333333,-125.5675,"C",TRUE,TRUE,"S",8.67,5,11
"430","DASALL2024 (8).das",430,1652,"*",2024-07-27 15:21:23,37.7751666666667,-125.563166666667,"C",TRUE,TRUE,"S",8.67,5,11
"431","DASALL2024 (8).das",431,1652,"V",2024-07-27 15:22:28,37.7785,-125.5625,"C",TRUE,TRUE,"S",8.67,4,11
"432","DASALL2024 (8).das",432,1652,"W",2024-07-27 15:22:28,37.7785,-125.5625,"C",TRUE,TRUE,"S",8.67,4,11
"433","DASALL2024 (8).das",433,1652,"X",2024-07-27 15:26:55,37.7883333333333,-125.560666666667,"C",TRUE,TRUE,"S",8.67,4,11
"434","DASALL2024 (8).das",434,1652,"p",2024-07-27 15:27:05,37.7886666666667,-125.5605,"C",TRUE,TRUE,"S",8.67,4,11
"435","DASALL2024 (8).das",435,1652,"*",2024-07-27 15:31:23,37.799,-125.5585,"C",TRUE,TRUE,"S",8.67,4,11
"436","DASALL2024 (8).das",436,1652,"*",2024-07-27 15:41:23,37.8231666666667,-125.553333333333,"C",TRUE,TRUE,"S",8.67,4,11
"437","DASALL2024 (8).das",437,1652,"P",2024-07-27 15:41:31,37.8245,-125.553166666667,"C",TRUE,TRUE,"S",8.67,4,11
"438","DASALL2024 (8).das",438,1652,"V",2024-07-27 15:41:31,37.8258333333333,-125.552833333333,"C",TRUE,TRUE,"S",8.67,4,11
"439","DASALL2024 (8).das",439,1652,"W",2024-07-27 15:41:31,37.8258333333333,-125.552833333333,"C",TRUE,TRUE,"S",8.67,4,11
"440","DASALL2024 (8).das",440,1652,"N",2024-07-27 15:41:31,37.826,-125.552833333333,"C",TRUE,TRUE,"S",8.09,4,11
"441","DASALL2024 (8).das",441,1652,"P",2024-07-27 15:42:37,37.8266666666667,-125.552666666667,"C",TRUE,TRUE,"S",8.09,4,11
"442","DASALL2024 (8).das",442,1652,"V",2024-07-27 15:42:37,37.8276666666667,-125.5525,"C",TRUE,TRUE,"S",8.09,4,11
"443","DASALL2024 (8).das",443,1652,"W",2024-07-27 15:42:37,37.8276666666667,-125.5525,"C",TRUE,TRUE,"S",8.09,4,11
"444","DASALL2024 (8).das",444,1652,"N",2024-07-27 15:42:37,37.8278333333333,-125.5525,"C",TRUE,TRUE,"S",10.2,4,11
"445","DASALL2024 (8).das",445,1652,"*",2024-07-27 15:51:23,37.8471666666667,-125.548333333333,"C",TRUE,TRUE,"S",10.2,4,11
"446","DASALL2024 (8).das",446,1652,"*",2024-07-27 16:01:23,37.8715,-125.5455,"C",TRUE,TRUE,"S",10.2,4,11
"447","DASALL2024 (8).das",447,1652,"*",2024-07-27 16:11:23,37.8958333333333,-125.544,"C",TRUE,TRUE,"S",10.2,4,11
"448","DASALL2024 (8).das",448,1652,"P",2024-07-27 16:20:17,37.918,-125.541666666667,"C",TRUE,TRUE,"S",10.2,4,11
"449","DASALL2024 (8).das",449,1652,"*",2024-07-27 16:21:23,37.9203333333333,-125.541333333333,"C",TRUE,TRUE,"S",10.2,4,11
"450","DASALL2024 (8).das",450,1652,"V",2024-07-27 16:20:17,37.9218333333333,-125.541166666667,"C",TRUE,TRUE,"S",10.2,4,11
"451","DASALL2024 (8).das",451,1652,"W",2024-07-27 16:20:17,37.9218333333333,-125.541166666667,"C",TRUE,TRUE,"S",10.2,4,11
"452","DASALL2024 (8).das",452,1652,"N",2024-07-27 16:20:17,37.9218333333333,-125.541166666667,"C",TRUE,TRUE,"S",8.44,4,11
"453","DASALL2024 (8).das",453,1652,"V",2024-07-27 16:26:39,37.9351666666667,-125.538333333333,"C",TRUE,TRUE,"S",8.44,4,11
"454","DASALL2024 (8).das",454,1652,"W",2024-07-27 16:26:39,37.9351666666667,-125.538333333333,"C",TRUE,TRUE,"S",8.44,4,11
"455","DASALL2024 (8).das",455,1652,"*",2024-07-27 16:31:23,37.944,-125.536333333333,"C",TRUE,TRUE,"S",8.44,4,11
"456","DASALL2024 (8).das",456,1652,"V",2024-07-27 16:35:46,37.9546666666667,-125.534,"C",TRUE,TRUE,"S",8.44,4,11
"457","DASALL2024 (8).das",457,1652,"W",2024-07-27 16:35:46,37.9546666666667,-125.534,"C",TRUE,TRUE,"S",8.44,4,11
"458","DASALL2024 (8).das",458,1652,"*",2024-07-27 16:41:23,37.9676666666667,-125.531666666667,"C",TRUE,TRUE,"S",8.44,4,11
"459","DASALL2024 (8).das",459,1652,"*",2024-07-27 16:51:23,37.9913333333333,-125.527333333333,"C",TRUE,TRUE,"S",8.44,4,11
"460","DASALL2024 (8).das",460,1652,"*",2024-07-27 17:01:23,38.015,-125.5235,"C",TRUE,TRUE,"S",8.44,4,11
"461","DASALL2024 (8).das",461,1652,"P",2024-07-27 17:04:52,38.0238333333333,-125.522,"C",TRUE,TRUE,"S",8.44,4,11
"462","DASALL2024 (8).das",462,1652,"V",2024-07-27 17:04:52,38.0263333333333,-125.521666666667,"C",TRUE,TRUE,"S",8.44,4,11
"463","DASALL2024 (8).das",463,1652,"W",2024-07-27 17:04:52,38.0263333333333,-125.521666666667,"C",TRUE,TRUE,"S",8.44,4,11
"464","DASALL2024 (8).das",464,1652,"N",2024-07-27 17:04:52,38.0266666666667,-125.5215,"C",TRUE,TRUE,"S",9.45,4,11
"465","DASALL2024 (8).das",465,1652,"*",2024-07-27 17:11:23,38.0386666666667,-125.519333333333,"C",TRUE,TRUE,"S",9.45,4,11
"466","DASALL2024 (8).das",466,1652,"*",2024-07-27 17:21:23,38.0621666666667,-125.5155,"C",TRUE,TRUE,"S",9.45,4,11
"467","DASALL2024 (8).das",467,1652,"*",2024-07-27 17:31:23,38.0855,-125.512666666667,"C",TRUE,TRUE,"S",9.45,4,11
"468","DASALL2024 (8).das",468,1652,"E",2024-07-27 17:36:57,38.0991666666667,-125.5125,"C",TRUE,TRUE,"S",9.45,4,11
"471","DASALL2024 (8).das",471,1652,"R",2024-07-27 17:55:58,38.1445,-125.510333333333,"C",TRUE,TRUE,"S",NA,NA,12
"472","DASALL2024 (8).das",472,1652,"P",2024-07-27 17:55:58,38.1453333333333,-125.510166666667,"C",TRUE,TRUE,"S",NA,NA,12
"473","DASALL2024 (8).das",473,1652,"V",2024-07-27 17:55:58,38.1483333333333,-125.51,"C",TRUE,TRUE,"S",NA,4,12
